rank,district,loss_year,lat,lon,area_km2,in_protected,risk_tier,projected_loss_pct
5675,Barisal,2020,22.59375,90.49291,0.287,False,High,9.66
5676,Pirojpur,2020,22.68628,90.03837,0.287,False,High,9.18
5677,Jessore,2020,22.95218,89.04932,0.287,False,High,7.75
5678,Khulna,2020,22.85381,89.4338,0.287,False,High,22.68
5679,Jessore,2020,23.00877,88.96173,0.287,False,High,7.75
5680,Noakhali,2020,22.53357,91.29017,0.287,False,High,17.85
5681,Noakhali,2020,22.54434,91.30364,0.287,False,High,17.85
5682,Jessore,2020,23.04785,88.94916,0.287,False,High,7.75
5683,Jessore,2020,23.03168,89.05336,0.287,False,High,7.75
5684,Pirojpur,2020,22.81339,89.96246,0.287,False,High,9.18
5685,Jessore,2020,23.07345,89.04303,0.287,False,High,7.75
5686,Khulna,2020,22.93915,89.57978,0.287,False,High,22.68
5687,Chittagong,2020,22.59375,91.64276,0.287,False,Low,-1.19
5688,Lakshmipur,2020,22.69841,90.86122,0.287,False,Low,-1.16
5689,Jessore,2020,23.01012,89.39517,0.287,False,High,7.75
5690,Narail,2020,22.95892,89.60403,0.287,False,Low,-8.78
5691,Bagerhat,2020,22.90502,89.83804,0.287,False,High,11.87
5692,Lakshmipur,2020,22.76937,90.86526,0.287,False,Low,-1.16
5693,Jessore,2020,23.12286,89.27659,0.287,False,High,7.75
5694,Jessore,2020,23.11163,89.3516,0.287,False,High,7.75
5695,Chittagong,2020,22.71952,91.49184,0.287,False,Low,-1.19
5696,Gopalganj,2020,22.96925,89.97638,0.287,False,Low,-0.76
5697,Barisal,2020,22.89289,90.4974,0.287,False,High,9.66
5698,Noakhali,2020,22.80665,91.11275,0.287,False,High,17.85
5699,Noakhali,2020,22.80081,91.17788,0.287,False,High,17.85
5700,Jessore,2020,23.21763,89.14185,0.287,False,High,7.75
5701,Narail,2020,23.14756,89.4347,0.287,False,Low,-8.78
5702,Gopalganj,2020,23.04021,89.91485,0.287,False,Low,-0.76
5703,Narail,2020,23.16643,89.42571,0.287,False,Low,-8.78
5704,Jessore,2020,23.28635,89.0866,0.287,False,High,7.75
5705,Jessore,2020,23.29264,89.09424,0.287,False,High,7.75
5706,Lakshmipur,2020,22.93421,90.73007,0.287,False,Low,-1.16
5707,Narail,2020,23.19023,89.53127,0.287,False,Low,-8.78
5708,Gopalganj,2020,23.11837,89.84568,0.287,False,Low,-0.76
5709,Gopalganj,2020,23.13139,89.78594,0.287,False,Low,-0.76
5710,Gopalganj,2020,23.11927,89.85511,0.287,False,Low,-0.76
5711,Lakshmipur,2020,22.93556,90.82574,0.287,False,Low,-1.16
5712,Jessore,2020,23.31645,89.2465,0.286,False,High,7.75
5713,Madaripur,2020,23.08288,90.28944,0.286,False,High,3.68
5714,Jhenaidah,2020,23.41661,88.97835,0.286,False,High,15.44
5715,Gopalganj,2020,23.21179,89.83085,0.286,False,Low,-0.76
5716,Feni,2020,22.98182,91.274,0.286,False,Low,-4.77
5717,Noakhali,2020,22.98901,91.221,0.286,False,High,17.85
5718,Gopalganj,2020,23.25312,89.781,0.286,False,Low,-0.76
5719,Lakshmipur,2020,23.0492,90.85943,0.286,False,Low,-1.16
5720,Shariatpur,2020,23.14891,90.30921,0.286,False,High,11.14
5721,Magura,2020,23.36181,89.4621,0.286,False,High,12.28
5722,Noakhali,2020,23.05818,91.04897,0.286,False,High,17.85
5723,Noakhali,2020,23.05773,91.08266,0.286,False,High,17.85
5724,Noakhali,2020,23.08917,90.9816,0.286,False,High,17.85
5725,Shariatpur,2020,23.17945,90.48618,0.286,False,High,11.14
5726,Madaripur,2020,23.2639,90.08373,0.286,False,High,3.68
5727,Shariatpur,2020,23.2365,90.34828,0.286,False,High,11.14
5728,Magura,2020,23.45209,89.3781,0.286,False,High,12.28
5729,Lakshmipur,2020,23.16373,90.85763,0.286,False,Low,-1.16
5730,Faridpur,2020,23.36451,89.85735,0.286,False,High,8.19
5731,Shariatpur,2020,23.23201,90.53199,0.286,False,High,11.14
5732,Faridpur,2020,23.40448,89.68892,0.286,False,High,8.19
5733,Comilla,2020,23.16059,91.0346,0.286,False,High,10.87
5734,Feni,2020,23.12735,91.45366,0.286,False,Low,-4.77
5735,Faridpur,2020,23.35552,90.02085,0.286,False,High,8.19
5736,Khagrachhari,2020,23.08244,91.98007,0.286,False,Low,0.68
5737,Comilla,2020,23.17945,91.05885,0.286,False,High,10.87
5738,Comilla,2020,23.16328,91.20887,0.286,False,High,10.87
5739,Comilla,2020,23.16104,91.32026,0.286,False,High,10.87
5740,Comilla,2020,23.21,91.04852,0.286,False,High,10.87
5741,Faridpur,2020,23.40044,90.00648,0.286,False,High,8.19
5742,Feni,2020,23.18709,91.49453,0.286,False,Low,-4.77
5743,Comilla,2020,23.22347,91.20752,0.286,False,High,10.87
5744,Shariatpur,2020,23.38157,90.29439,0.286,False,High,11.14
5745,Comilla,2020,23.24683,91.18866,0.286,False,High,10.87
5746,Comilla,2020,23.24323,91.23582,0.286,False,High,10.87
5747,Jhenaidah,2020,23.61873,89.28468,0.286,False,High,15.44
5748,Chuadanga,2020,23.7153,88.93838,0.286,False,Low,-14.74
5749,Chandpur,2020,23.37933,90.55714,0.286,False,High,15.78
5750,Faridpur,2020,23.53025,89.83041,0.286,False,High,8.19
5751,Faridpur,2020,23.51812,89.97009,0.286,False,High,8.19
5752,Faridpur,2020,23.5033,90.05454,0.286,False,High,8.19
5753,Meherpur,2020,23.81546,88.81037,0.286,False,Low,-27.64
5754,Meherpur,2020,23.83028,88.77758,0.286,False,Low,-27.64
5755,Comilla,2020,23.32408,91.2219,0.286,False,High,10.87
5756,Kushtia,2020,23.81187,88.955,0.286,False,High,18.8
5757,Chandpur,2020,23.41571,90.83787,0.286,False,High,15.78
5758,Munshiganj,2020,23.50644,90.501,0.285,False,High,11.83
5759,Kushtia,2020,23.8734,88.92445,0.285,False,High,18.8
5760,Rajbari,2020,23.69239,89.71273,0.285,False,High,4.82
5761,Comilla,2020,23.47904,90.85853,0.285,False,High,10.87
5762,Munshiganj,2020,23.56483,90.38556,0.285,False,High,11.83
5763,Munshiganj,2020,23.57965,90.32852,0.285,False,High,11.83
5764,Faridpur,2020,23.70632,89.80391,0.285,False,High,8.19
5765,Kushtia,2020,23.84555,89.2986,0.285,False,High,18.8
5766,Kushtia,2020,23.92865,89.03809,0.285,False,High,18.8
5767,Kushtia,2020,23.93269,89.04842,0.285,False,High,18.8
5768,Kushtia,2020,24.00635,88.80633,0.285,False,High,18.8
5769,Kushtia,2020,23.93494,89.07852,0.285,False,High,18.8
5770,Kushtia,2020,23.94886,89.09424,0.285,False,High,18.8
5771,Comilla,2020,23.56708,91.08445,0.285,False,High,10.87
5772,Manikganj,2020,23.76381,90.05049,0.285,False,High,10.22
5773,Manikganj,2020,23.78312,90.01636,0.285,False,High,10.22
5774,Pabna,2020,23.92685,89.43066,0.285,False,High,13.38
5775,Manikganj,2020,23.81861,89.98132,0.285,False,High,10.22
5776,Narayanganj,2020,23.71305,90.55849,0.285,False,High,31.57
5777,Comilla,2020,23.66993,90.90254,0.285,False,High,10.87
5778,Manikganj,2020,23.83882,89.97728,0.285,False,High,10.22
5779,Kushtia,2020,24.07148,89.01249,0.285,False,High,18.8
5780,Manikganj,2020,23.8204,90.15065,0.285,False,High,10.22
5781,Manikganj,2020,23.83073,90.10978,0.285,False,High,10.22
5782,Manikganj,2020,23.84241,90.08643,0.285,False,High,10.22
5783,Manikganj,2020,23.84421,90.10574,0.285,False,High,10.22
5784,Pabna,2020,24.06654,89.1405,0.285,False,High,13.38
5785,Pabna,2020,23.99782,89.46389,0.285,False,High,13.38
5786,Dhaka,2020,23.84735,90.17177,0.285,False,Low,-5.31
5787,Rajshahi,2020,24.16356,88.82878,0.285,False,Low,-20.24
5788,Comilla,2020,23.72743,90.92635,0.285,False,High,10.87
5789,Dhaka,2020,23.8487,90.2068,0.285,False,Low,-5.31
5790,Dhaka,2020,23.83972,90.27777,0.285,False,Low,-5.31
5791,Narayanganj,2020,23.793,90.5522,0.285,False,High,31.57
5792,Dhaka,2020,23.83837,90.29663,0.285,False,Low,-5.31
5793,Pabna,2020,24.04363,89.46524,0.285,False,High,13.38
